-921	-1309	-862	461	2460	2973	1548	308	5	-298	-893	-933	336	1466	201	-1399	371	2980	1826	-966	-1403	-870	-1191	-832	189	-72	-924	-922	-971	-995	808	2899	1940	-910	-1915	-942	-570	-2161	-4207	-3360	848	3400	1362	-454	1682	3297	988	-171	3908	8037	5275	-1091	-1363	5241	5402	-8473	-20726	-13235	2904	3830	-5657	-3256	7772	8297	1302	911	3423	-428	-5889	-5808	-1724	3411	7030	5499	602	-1641	-313	1238	2074	2043	-5	-2439	-1772	1351	2360	114	-1410	-836	-1610	-3778	-2890	359	747	-1462	-2068	-1170	-907	-621	566	1460	707	-1162	-1528	1056	3646	2932	562	-62	1318	2670	2099	-235	-1551	-443	554	-128	-635	-74	218	-149	-349	-66	57	-739	-1361	-252	539	-1546	-3400	-1520	977	609	-177
-438	-1402	-713	518	2000	2869	2048	436	-661	-1080	-659	620	1677	1404	40	-897	-206	959	536	-909	-1238	-408	134	-254	-1267	-1594	-269	839	-102	-791	788	1766	130	-932	459	915	-2012	-5348	-5037	-965	3079	3081	17	-755	2006	2963	424	696	6608	10140	3828	-4565	-1411	8331	3862	-15538	-22347	-5682	7354	-601	-8159	1799	10785	4437	-1850	2547	4753	-2399	-7579	-4490	238	2954	5487	5926	2037	-2191	-2058	1024	3069	2443	-119	-2089	-1004	1729	2055	-30	-846	-694	-2835	-5120	-2909	1296	1430	-1630	-2917	-1780	-444	396	906	923	184	-1038	-1124	868	2698	2313	1143	832	1252	2017	1861	-333	-2074	-848	847	166	-1143	-750	581	1080	526	216	693	303	-1217	-1211	225	-381	-2361	-1864	312	789	40
111	-1178	-690	1427	2092	1296	495	-124	-169	18	-614	-541	1534	2621	884	-769	-673	-424	-296	309	338	-502	-803	-623	-1173	-1545	-166	1409	547	-1359	-829	1313	1454	-36	-338	-238	-2142	-4652	-3880	1080	5146	2475	-3017	-1342	5468	4999	-2150	-1797	7794	11150	1247	-6531	1000	8993	-3419	-21886	-15381	6495	7404	-8541	-7452	8083	8877	-1797	-1018	6393	2933	-6050	-6376	-936	1318	1663	3943	5204	2425	-1327	-1773	807	2981	2189	-768	-2069	58	2087	676	-1446	-753	188	-2061	-4435	-2750	479	643	-1360	-2152	-1443	-543	214	873	1130	475	-810	-909	1020	2619	2092	812	138	296	1725	2886	1024	-2068	-2134	141	1045	190	-389	149	838	378	-529	-35	768	-294	-1409	-330	525	-992	-2368	-1372	344	588
-59	-302	262	1768	2188	1173	130	-258	-22	359	226	162	960	1471	644	-361	-615	-750	-717	-78	140	-636	-938	-369	-626	-1498	-724	995	651	-1004	-643	1190	1465	360	-5	-40	-1781	-4545	-3996	1505	5285	1322	-3513	85	6155	3655	-2979	-1243	7427	9005	108	-3590	5504	7202	-11743	-24425	-7225	12106	2928	-11815	-3228	10028	5023	-2444	3303	7425	-697	-7700	-4210	705	172	-187	3195	4803	1555	-1873	-1576	926	2757	2287	-3	-1129	239	1204	-51	-1098	-459	-236	-1599	-2547	-1614	-264	-302	-1040	-1007	-644	-857	-817	320	1320	715	-476	-169	1353	1980	1447	918	101	-699	758	3204	1802	-2600	-3591	-406	1473	349	-276	972	1575	374	-141	1445	1928	-827	-2810	-748	1283	-643	-3114	-1937	671	711
-1708	-993	779	1558	1407	1673	1343	-41	-426	316	362	-169	-382	-147	809	1367	-141	-1708	-521	1235	342	-1497	-1308	-25	-28	-842	-293	1081	463	-1470	-893	1682	2019	84	-460	434	-753	-3998	-4069	758	3415	-543	-3084	2063	6138	1439	-3511	1001	8674	7279	-1030	-1349	6916	2756	-17316	-22348	-790	12211	-1707	-10604	2964	11187	1269	-3473	4604	5834	-3888	-7699	-1052	3625	1037	-992	2025	4366	1666	-1833	-1313	1637	2728	874	-1105	-771	375	141	-407	-267	-838	-1929	-1698	-632	-119	41	-124	-805	-1072	-824	-1072	-1312	-416	788	894	281	247	1022	1614	1515	984	-120	-1046	401	3046	1950	-2430	-3295	516	2450	324	-947	566	1306	173	412	2525	2281	-1451	-3290	-318	1966	-759	-4012	-2933	-141	243
-2180	-1031	952	1701	1439	1179	640	41	238	531	73	-318	-316	-396	100	978	284	-1302	-852	722	149	-1407	-722	846	160	-1500	-902	1197	1469	-271	-1125	-8	1149	936	335	169	-915	-3046	-2546	1429	2659	-1096	-2079	2469	3598	-1599	-3080	3765	9159	4616	-2469	707	8303	561	-18273	-18508	1259	7661	-5192	-6800	7142	9492	-894	-1735	5176	2415	-6133	-5750	1656	4451	1157	-639	2068	3941	1209	-2120	-1623	967	2001	1009	-213	-519	-609	-1006	-551	469	-224	-1909	-1668	-229	-103	-737	-658	84	966	710	-1369	-2758	-1485	101	229	732	1859	1267	-361	161	2086	1472	-959	-258	3042	2518	-2150	-3616	-230	1540	48	130	1937	1359	-328	1115	3633	1851	-2994	-4237	-529	1548	-1468	-4340	-2675	264	792
-3204	-742	2050	1723	845	1289	667	-888	-373	1494	1805	489	-908	-881	1115	2240	-70	-2382	-1031	749	-461	-1731	-482	596	-453	-1332	-116	1438	1080	-238	-282	482	196	-663	-308	838	273	-2300	-2906	461	2627	142	-1081	2343	3145	-1684	-3012	3253	7113	1890	-2433	4236	10063	-2361	-20235	-15430	3723	5079	-6970	-3128	10602	7839	-3203	-796	5889	219	-8231	-5127	3231	4542	38	-1212	2685	4909	1746	-1980	-1795	435	1496	1062	495	513	100	-1261	-1636	-628	-756	-1685	-726	707	-155	-1720	-1605	-158	1357	1066	-1635	-3258	-1558	149	290	1656	3387	1826	-1066	-893	1196	1381	-194	-256	2114	3411	804	-2514	-2260	-181	402	517	1240	680	-827	-231	1900	1811	-676	-1769	-201	568	-1552	-3471	-2236	156	739
-1806	625	2629	1855	789	1459	1497	17	-523	146	221	-273	-459	84	1310	1256	-1117	-2198	183	1657	-352	-1715	-265	738	-121	-724	-193	423	246	-705	-1149	-142	799	234	-41	1359	1539	-1446	-3676	-1968	105	-239	789	4290	4222	-601	-1866	3468	6233	583	-3420	3265	7497	-6118	-20849	-11536	6547	4234	-5842	1381	11138	3014	-5480	1277	6277	-1401	-7120	-1936	4454	3251	-2525	-3885	2352	7589	3921	-2621	-2996	675	1853	638	936	2375	905	-2924	-3530	-979	-867	-2141	55	2262	-286	-3202	-2148	2	867	695	-989	-2566	-1465	396	1088	2344	3078	472	-2144	-694	1679	1215	-229	36	1756	3065	1840	-1339	-2948	-1611	250	1029	968	280	-154	583	1401	1138	434	-301	-1181	-1438	-915	-953	-1598	-1271	34
-1649	802	3193	1230	-1123	503	2296	916	-539	-45	576	440	81	212	1263	1207	-1317	-2389	191	1325	-1125	-1858	330	832	-498	-459	331	266	-122	-863	-1578	-801	245	-190	17	1616	1008	-1746	-2240	-935	-1549	-2211	746	4636	4741	1996	1300	4088	5606	1862	-854	3725	4370	-10317	-22565	-11685	4508	2223	-3045	6813	12415	-448	-8956	49	6897	809	-4509	-418	5239	3803	-3256	-6058	557	7107	3708	-2837	-2193	2329	2690	175	431	2644	1457	-2933	-4307	-1861	-1414	-2722	-221	3495	1649	-3009	-3535	-894	362	-196	-796	-748	-590	-948	-238	2899	4684	1495	-2207	-1065	1623	995	-946	-551	1201	1872	1201	215	-605	-1180	-934	418	1337	535	-194	783	1613	756	-313	-624	-929	-926	-101	-49	-1512	-2099	-376
-131	1200	1959	1122	1060	1919	1036	-546	-113	809	168	-460	59	820	1430	973	-1289	-2433	-274	1403	4	-1029	-80	300	-66	106	-103	-552	-83	-259	-1842	-2140	-624	145	157	963	1298	-404	-2533	-2959	-2188	-1282	658	3677	4839	3084	1934	3090	3759	2752	3357	6274	4935	-5827	-17018	-15146	-5484	-2036	-463	8890	13216	1044	-9823	-3560	5400	2487	-3911	-2625	3097	4342	-961	-5029	-843	5677	4490	-1298	-2242	1215	2213	216	426	3654	3933	-1242	-4816	-2135	466	-1284	-1535	1628	1332	-3130	-4092	-194	2304	614	-2020	-2414	-853	-11	-384	816	3279	2445	-1366	-2110	605	1167	-860	-963	1033	1794	851	-98	-377	-128	278	437	508	848	1477	2042	1732	471	-435	-586	-1069	-1507	-853	-541	-1580	-1670	131
-1300	499	3459	3143	1294	1169	1174	215	185	626	-467	-1527	-271	1757	2039	486	-1517	-2106	-543	940	457	-297	-39	-295	-1299	-1316	-355	375	735	601	-260	-1077	-1203	-1011	-646	206	876	-388	-3443	-4682	-2204	335	518	1570	4500	5021	2301	517	1640	3801	5514	6500	5582	36	-8485	-11671	-6833	-2219	-1229	1996	4762	-641	-6652	-2407	4186	1695	-4901	-5538	-399	3770	2608	-1281	-1215	3251	5046	2045	-334	213	635	100	1307	4476	5211	682	-4424	-3981	-57	1091	-191	-12	444	-1280	-2580	-842	1490	1115	-1584	-3907	-3794	-1922	-466	356	1533	1916	368	-1025	-736	-500	-856	-4	1672	2052	1235	523	247	490	1070	1103	507	453	1492	2520	2136	517	-568	-454	-575	-1559	-2258	-2209	-1867	-1084	-9
-686	475	1992	2509	2169	1301	-299	-427	1719	2065	-622	-1803	-26	1527	1472	373	-1425	-2439	-1399	606	2032	2040	359	-1281	-743	526	-150	-1408	-570	817	-289	-2456	-1878	925	1734	-157	-1122	-739	-2296	-4670	-3348	248	1235	532	1699	3646	3985	2671	348	-746	2147	6276	5681	317	-4017	-3644	-503	1753	2913	3139	-2477	-13341	-14749	-358	11758	6477	-4746	-6193	-1693	-279	-798	-418	-275	206	2653	4567	2714	-789	-1452	647	2289	2989	3593	2551	-539	-2307	-725	1790	2297	382	-2242	-2933	-1043	752	635	28	-393	-2052	-4151	-3850	-1252	706	843	407	423	436	-465	-1638	-972	1628	3067	1897	451	365	515	187	90	221	-60	-327	480	1934	2099	564	-487	278	982	-154	-1902	-2419	-2028	-1668	-959
-90	-342	1374	3276	2226	-492	-1160	809	2439	1634	-179	-946	-595	279	1078	393	-1719	-2222	382	2990	2633	268	-1621	-1587	164	1228	-4	-1095	-60	225	-1881	-2661	-229	1952	1521	-14	-973	-1458	-2478	-3735	-3017	-439	617	-233	212	2408	4005	3198	-590	-3640	-420	5973	6617	1907	-904	-901	-1265	-139	5583	10947	4775	-12571	-21712	-9383	8392	10103	811	-3088	-2513	-4374	-4951	-1799	-148	-521	1520	4427	3511	336	-557	699	1418	1746	2710	2763	808	-984	-314	1872	2769	973	-1871	-2735	-1241	71	158	163	-83	-1590	-2901	-2055	-267	190	-397	-458	115	263	-502	-1388	-1070	736	2283	1826	93	-651	85	856	914	836	737	117	-390	433	1686	1048	-1059	-1459	478	1257	-722	-2454	-1887	-914	-544
-454	1352	1877	2109	2983	1876	-884	-746	1694	1671	-260	-676	70	559	819	137	-1604	-2134	-50	2938	4132	2374	-537	-1367	16	472	-842	-1470	-855	-1122	-2304	-2108	-312	1135	1336	593	-651	-1485	-1888	-2919	-3267	-874	1514	480	-888	998	3001	1644	-1047	-1902	-432	2299	4658	5627	4730	1659	-1250	182	5057	8083	6154	-1959	-14684	-20711	-9983	7321	11237	912	-7793	-7089	-2245	481	71	-787	749	3724	4608	2720	756	417	668	422	573	1881	2538	1201	322	1776	2641	691	-1281	-1241	-1280	-2098	-1489	251	278	-1501	-2193	-719	768	292	-1293	-1943	-1435	-970	-828	-368	741	2263	3014	1725	-641	-1520	-448	897	1373	842	-215	-387	903	1804	811	-730	-1116	-763	-846	-1389	-1500	-731	252	544	279
-1898	-95	3057	4155	2668	170	-412	1039	558	-1565	-914	928	150	-225	1895	1644	-2177	-3805	-904	2740	3913	2610	946	827	961	-488	-1547	-474	19	-1781	-2820	-1107	887	917	-150	-868	-951	-636	-931	-2835	-4454	-2705	797	1789	933	1133	977	-804	-1464	-304	445	1594	4392	6199	5023	2323	550	2167	6227	7163	3359	-1927	-10176	-19785	-17294	964	13828	5833	-8509	-10330	-2114	3425	1817	-1592	-48	5072	6200	2432	163	589	-478	-2243	-371	3858	4827	1637	-466	1246	2653	720	-1005	-87	-52	-2371	-3251	-1356	-44	-932	-1844	-1098	-93	-647	-1818	-1428	106	826	526	173	194	693	1115	660	27	114	238	175	589	729	50	128	1153	903	-444	-613	-1	-448	-1386	-1377	-731	-161	383	592	-2
-1597	1166	3591	2173	-146	-597	265	599	-260	-493	732	988	-134	319	1937	1169	-1450	-2177	-257	2127	3048	2065	545	167	350	-231	-889	-779	-977	-2062	-2501	-1484	-386	13	557	1211	809	-590	-2099	-3384	-3506	-1568	467	367	-179	877	1846	1250	263	-382	-360	1750	5214	6693	4762	776	-2194	-273	5566	8613	5887	-551	-10736	-19744	-15234	1748	10743	2146	-9157	-8784	-291	4806	1752	-2889	-348	6194	6527	1040	-1612	-462	-841	-2072	630	5765	6550	1928	-1211	657	2446	1013	90	740	-632	-3347	-3236	-666	601	-625	-2239	-1630	727	1180	-1397	-3363	-2322	-285	605	539	135	-220	31	940	1572	1016	-35	48	1000	947	111	442	1504	1184	-402	-1439	-1317	-646	-236	-480	-698	-259	-73	-734	-927
-1594	-283	2373	2737	634	-873	88	1270	803	633	1386	739	-858	-874	168	418	-41	-361	142	1424	2062	1417	467	-385	-927	-481	18	-610	-1332	-1592	-2225	-2213	-297	1602	1371	130	-162	214	-699	-3085	-3824	-1382	519	-655	-1305	1244	3756	3046	-149	-2904	-1809	3280	7045	6112	3444	1858	1018	1486	3396	4769	3954	-1997	-13796	-20050	-9385	6879	7745	-4332	-9527	-2621	4024	1738	-4287	-3876	3817	8569	4554	-1155	-1246	1121	427	-1461	259	4612	5936	2722	-305	-99	888	938	1412	1737	-69	-2576	-2938	-1418	-375	-968	-2058	-1572	114	155	-1716	-2555	-1415	-291	-178	-296	-170	14	-49	-149	631	2017	2055	801	662	1726	1450	-205	-781	-72	229	-103	-280	-470	-1087	-1628	-1186	255	1221	360	-1237
-2313	-553	2727	2848	-230	-1248	1583	3122	939	-461	472	53	-1542	-1218	95	526	673	443	-133	497	1503	709	-565	-338	159	-434	-1255	-1201	-561	-802	-2000	-1711	585	1763	757	203	999	1012	-1046	-3512	-3479	-938	376	-712	-574	2165	4041	2454	-1684	-4489	-1672	4931	7717	4450	917	901	2418	3696	5557	7039	2470	-10968	-21764	-14888	3062	9593	-302	-9025	-5021	3286	3880	-3018	-6444	-137	7711	6753	184	-2436	-5	2132	1414	-623	-852	2447	5934	4806	567	-1172	424	1779	1644	1023	-266	-2115	-2752	-1702	-796	-945	-1100	-680	-580	-1431	-2373	-2189	-979	-78	-415	-1307	-1444	-676	149	880	1833	2235	1374	825	1900	2690	1126	-1019	-1163	14	565	347	33	-575	-1511	-1698	-564	606	527	-214	-493
-800	-923	1078	1948	169	-581	1404	2440	1041	256	330	-957	-1926	-856	-275	-415	1255	2635	912	-870	-185	556	9	-582	-759	-555	-217	-478	-766	-455	-800	-1661	-750	1580	2411	1194	9	-366	-1496	-3635	-3882	-1194	731	7	-132	2145	3978	2093	-2721	-4473	933	7360	6872	2837	2211	3296	2164	968	2873	5003	-509	-14389	-20914	-7726	9137	6582	-7349	-9199	1401	5962	-925	-7046	-2830	5872	7672	2550	-1111	-1100	-598	560	2183	958	-1170	1698	6716	5515	-327	-1771	1537	2262	-505	-1272	533	528	-1913	-3313	-2100	18	886	-95	-1880	-2865	-2267	-757	92	-633	-2161	-2610	-924	1371	1533	-45	-5	1724	1935	1051	1749	2446	855	-733	-455	-32	-43	340	66	-1327	-1741	-343	1075	1190	221	-1025	-1435
-722	-1768	-61	2130	1418	88	1299	2395	769	-858	-704	-540	-573	-255	-628	-668	1143	2006	184	-727	678	1142	23	-423	-159	-300	-636	-728	-444	-184	-827	-1565	-426	1622	1660	61	-381	-58	-1715	-4232	-3386	445	2070	285	-430	1937	3334	-5	-4524	-2863	4384	7835	4201	1191	2882	3901	1723	1536	4608	2487	-9535	-19353	-11947	5026	8729	-3079	-9219	-1055	6561	2427	-5716	-5842	1678	6924	4891	735	-821	-1146	-1172	510	1935	163	-1587	1438	5669	4105	-991	-1375	2235	2118	-1268	-913	2454	2225	-1800	-4194	-2869	-303	736	17	-966	-1578	-1820	-933	447	-255	-2872	-3457	-273	3024	2244	-1253	-1964	1007	2699	1505	1152	2014	1029	-989	-1258	-386	236	473	-446	-2023	-1396	1515	2957	1489	-485	-1308	-1276
-1624	318	1287	147	-750	1055	2972	1483	-560	134	453	-1236	-1309	344	189	-985	-612	116	-286	-490	617	1986	2037	762	-273	-555	-916	-965	-11	352	-959	-1668	49	2060	1685	-241	-1285	-1494	-2406	-3180	-1991	11	690	765	1740	2799	1746	-2048	-4664	-1286	5141	6773	3881	2993	3993	2242	-290	1731	5119	59	-12946	-17925	-5870	7362	3991	-6545	-5313	4475	5731	-2894	-7566	-1863	5368	5227	1369	559	838	-1163	-1799	904	1870	-789	-1473	2754	6252	3546	-1450	-1511	1478	674	-2440	-1262	2854	3054	-1369	-4290	-2215	1146	1029	-924	-989	-654	-1844	-1652	526	221	-2848	-3361	176	3175	2131	-1119	-2002	320	2006	1302	734	1049	524	-249	204	774	335	-413	-1096	-1530	-678	1228	2233	1432	-30	-708	-425
-21	-264	496	537	214	984	1204	165	141	543	-766	-1724	-375	845	288	-584	-691	72	1018	605	-454	203	1411	596	-580	26	424	-863	-1557	-474	283	-130	284	1749	1617	-272	-1106	-1020	-2331	-3793	-2759	-179	1315	1257	1271	2245	1565	-2765	-5154	-36	6469	5945	2256	2703	4683	3191	1172	2952	3415	-5469	-16826	-13622	2026	7560	-2587	-8038	497	7662	2473	-6207	-6541	380	5202	4010	2000	2134	535	-2798	-2235	1370	1289	-2049	-1669	3449	6331	3078	-1019	-409	1316	-812	-2968	-110	3636	2212	-2460	-4190	-1460	1275	377	-1426	-655	298	-838	-905	837	119	-2804	-2868	63	1545	423	-788	-291	1196	1741	1075	839	1098	430	-400	7	402	-127	-217	161	-281	-787	-181	459	172	-23	587	919
-160	-680	531	429	-422	585	1681	1334	912	27	-1483	-1152	492	172	-1264	-762	964	1313	189	-240	978	1707	509	-370	78	-586	-1923	-735	1493	682	-2124	-2464	345	2490	1285	-837	-659	-125	-2146	-4107	-2375	1067	2159	1188	1124	1753	-304	-4234	-3542	2831	6929	4973	2757	3489	3026	584	1630	5684	2523	-10800	-19070	-9881	4121	4482	-4102	-4524	3820	7041	454	-6353	-4518	2189	4781	2682	1634	1958	137	-2297	-1716	580	1080	-246	81	3565	5645	2319	-1614	-730	593	-1986	-3331	229	3380	2091	-1018	-2659	-1980	-451	-705	-1905	-906	730	-60	-870	275	229	-1445	-1191	292	-371	-1971	-1391	1021	2584	1827	-28	-384	794	1280	1090	1408	1165	-3	3	1146	925	-957	-2362	-2065	-487	954	1173	599
-383	98	479	-813	-1383	606	2424	2220	1355	377	-914	-1533	-1133	-487	-205	-385	-22	1395	1850	738	689	1484	326	-1354	-1096	-894	-1585	-594	1208	117	-2907	-3114	497	3483	2383	-215	-651	-797	-3060	-3994	-780	2280	1297	-99	1797	2947	-985	-5011	-1738	5432	7036	2932	1187	3176	2762	446	3144	6717	-1813	-17228	-17363	-945	7275	-1259	-7523	-663	7403	5377	-2610	-6771	-2973	3460	5022	2339	973	1206	-8	-1797	-1586	88	894	288	578	3338	5211	2682	-1001	-1397	-837	-2201	-2418	575	3068	2141	-705	-2849	-2664	-863	-412	-1434	-652	1372	899	-922	-659	233	-444	-992	-728	-1546	-2759	-1524	1861	3731	2203	-308	-564	840	1422	1335	1463	715	-740	-555	1120	1492	-330	-2107	-1741	16	537	-455	-635
231	7	-527	-1098	-446	1139	1741	711	-417	-471	10	261	-14	-888	-1569	-790	1069	2047	1583	997	604	-196	-439	500	708	-527	-1028	-394	-687	-1923	-2058	-451	1637	2214	474	-1370	-1146	-711	-2113	-2845	-837	786	173	848	3449	2671	-2048	-3562	881	5029	4474	2567	2788	2671	285	914	6694	5958	-8817	-20540	-12178	3341	4647	-3760	-4807	2679	7560	3454	-4669	-6697	-357	4979	3461	888	1910	2678	241	-2277	-1715	550	1160	-15	486	3435	4625	2028	-852	-1408	-1515	-2375	-1902	676	2716	2180	-217	-2660	-3378	-2078	-968	-1091	-166	1885	1612	-604	-666	1090	904	-1181	-2367	-2286	-2109	-1272	1045	2845	1723	-623	-615	1248	1736	600	-36	454	1248	1758	1846	1358	-129	-1978	-2035	-216	310	-989	-808
1343	1376	244	-972	-739	1123	2108	778	-796	-931	-585	-467	-181	-64	-556	-584	781	2157	1842	615	-29	-250	-361	-7	102	-801	-1334	-383	304	-855	-2090	-1077	1232	2037	833	-325	-760	-2029	-3494	-2231	426	291	-754	1764	4328	1777	-1806	-1107	1547	2861	3614	4617	4624	1925	-955	2723	8518	28	-18984	-20348	-1244	8267	-1621	-8883	-2179	6970	7958	595	-7179	-5885	2448	6715	4135	1250	1147	1364	-90	-1974	-1299	1371	1630	-711	-718	2799	5293	3288	-1437	-4007	-2723	-856	-380	383	1716	1789	253	-1911	-3107	-2130	-1065	-1901	-1455	1902	3110	134	-1732	-11	1605	611	-1643	-2913	-2071	-102	1095	1386	1660	1460	220	-770	-92	944	73	-1401	-327	2329	3313	2372	915	-632	-1114	-62	16	-1393	-829
1047	-103	-125	275	82	691	1652	1507	548	-795	-1758	-905	802	1086	237	-356	-414	292	1404	1537	599	-130	-312	-393	-648	-1093	-1085	-396	-399	-1438	-1306	709	2044	1034	-840	-1502	-925	-1024	-2375	-2555	-753	470	1111	3066	3604	268	-2289	-287	2846	3955	4352	4803	3602	362	-359	4814	6193	-7000	-21348	-14824	2549	5505	-3418	-5351	1562	6967	5630	-1398	-6958	-3864	3090	4753	2326	1689	2672	1928	-995	-2712	-317	2694	1230	-1911	-833	3434	5653	3274	-1926	-4762	-2780	-167	35	441	2024	1886	-376	-2320	-2581	-1816	-1859	-2488	-395	3732	3605	-1200	-3323	-494	1407	-424	-1926	-545	825	-136	-1019	514	2044	815	-1361	-1131	1100	1881	-49	-1421	278	2440	2356	1460	1132	479	97	870	833	-703	-1018
1824	728	-872	-766	722	1756	1412	694	45	-1255	-2153	-965	1003	1455	416	-861	-1310	-304	1246	1651	880	157	-217	-666	-1099	-832	160	456	-845	-1889	-489	1979	2287	126	-1811	-2067	-1847	-2029	-1647	-385	372	581	1859	3105	1386	-1739	-1656	1542	3677	3529	3474	4567	4358	1408	171	3298	1847	-10103	-17999	-8400	4464	2666	-5893	-5450	2808	7946	4558	-3669	-7185	-1970	4212	4686	2429	1569	1616	797	-1296	-2462	-259	2528	1297	-1880	-1187	3502	6167	2647	-3414	-4810	-1470	557	9	194	1335	1726	1163	-456	-2187	-2261	-1840	-2042	-57	3787	3420	-1454	-3364	-406	989	-1512	-2427	498	1998	-619	-2081	816	2960	365	-2975	-2039	1563	2604	-40	-1881	15	2406	2258	1411	1301	460	-485	493	1661	420	-1494
2755	1146	-1759	-1630	1052	2456	1407	580	1054	563	-1372	-2046	-425	1088	369	-1387	-1187	1223	2393	662	-973	-367	240	-628	-923	1	-1	-1136	-1278	-56	1169	1794	1592	334	-967	-1156	-1217	-2435	-3280	-1985	-212	507	1989	3892	2139	-2315	-2741	1959	5229	4052	2657	3905	3872	365	73	5024	2070	-13409	-20381	-6288	7523	3131	-5768	-3659	3661	5845	1987	-3779	-5605	-1042	4138	4494	2403	1858	2317	1034	-1927	-2680	258	2197	92	-1921	-86	3632	5247	2536	-2557	-4543	-2133	-85	-204	441	2245	2599	893	-1104	-1687	-1330	-2014	-2744	-508	2590	1678	-1334	-1290	254	-867	-2528	-775	2029	1247	-1813	-2127	557	1938	227	-1860	-1259	1585	2836	299	-2185	-645	2112	2287	1580	1934	1550	239	568	2019	1472	-979
2556	15	-1989	-577	1904	1929	258	-236	698	698	-1097	-2155	-577	1155	88	-1994	-1494	1231	2572	978	-843	-86	1365	101	-2293	-1984	7	66	-1248	-973	807	1793	1121	-121	-513	34	-251	-2380	-3903	-2279	448	1636	2936	4556	2217	-3131	-3723	1595	5009	3653	2510	3689	3100	-224	127	4943	1658	-13404	-19901	-5847	7621	2586	-6428	-2651	6422	7416	574	-5657	-5296	-18	3504	3138	2204	2160	2013	1160	-742	-2107	-578	1648	869	-993	41	3318	4964	2599	-1869	-3793	-2311	-985	-667	769	2527	2270	346	-1531	-2267	-2008	-2171	-2447	-347	2865	2613	-572	-1973	-1262	-1505	-2175	-681	1834	1669	-1155	-2144	754	3239	1360	-2084	-2017	1237	2888	737	-1761	-859	1643	2041	1180	1688	2157	759	-112	1088	1436	-772
2927	302	-1859	-598	2277	2793	356	-730	1216	1429	-1845	-3019	105	1986	-69	-2009	-1143	772	1863	1697	513	-584	-783	-601	-527	-450	-648	-1443	-2116	-1359	964	2803	2166	120	-803	-466	-838	-2579	-3656	-2223	100	1178	2419	4071	2388	-1825	-2029	2055	4027	2933	2979	4121	2573	-737	896	6623	2302	-15045	-22178	-6111	8947	3479	-6073	-2208	5967	5548	-966	-5177	-3544	894	2875	2455	2683	2694	1212	-206	-1066	-1316	11	1162	227	-348	1205	2938	3369	1913	-1449	-3648	-2533	-722	90	1453	3096	3007	1040	-1423	-2454	-1754	-2036	-3641	-2434	1661	3029	627	-1208	-1359	-1803	-2090	-456	2029	1955	-1079	-2192	1120	3585	1004	-2265	-1314	1791	2776	559	-2263	-1866	1280	2453	1115	1232	2190	702	-799	768	2012	-232
2295	922	-1339	-362	2244	2708	1050	192	814	201	-2138	-2467	359	2026	205	-1895	-1305	906	1958	816	-568	-212	498	-436	-1614	-1052	115	-318	-2057	-2262	476	2957	1849	-402	-290	257	-1215	-2552	-1814	-862	-1243	-1029	1846	4617	2700	-1670	-1710	2306	4119	3218	3862	4918	1664	-2754	872	9060	3765	-15907	-23118	-6252	7967	1704	-6686	-866	7539	4935	-3498	-6022	-1303	2882	2349	1389	2474	2483	1343	1182	209	-1680	-1040	842	357	-635	542	2644	3825	2592	-1189	-3607	-2289	-550	-173	1064	2726	2139	-404	-2541	-2236	114	505	-2413	-3335	230	2617	788	-1171	-1070	-1326	-2290	-1232	1925	3056	-75	-2705	-310	2932	1590	-1353	-870	1324	1824	682	-798	-978	750	1869	892	357	1088	742	-43	1042	2154	649
3249	977	-2364	-264	4066	3682	-97	-1011	720	-127	-2792	-1732	2096	2288	-1444	-3265	-962	2176	2774	899	-620	-173	246	-926	-1834	-1169	-272	-192	-906	-1747	-993	1251	2004	603	-179	250	-321	-2141	-3167	-2537	-1236	413	2853	4128	1544	-2064	-1251	2596	3934	3309	4668	5956	2351	-2262	1371	8549	1541	-18021	-22953	-5021	7994	1578	-5315	411	6787	3425	-3284	-4129	-24	2316	1242	1078	2552	2138	364	-219	-522	-786	213	702	-188	316	2306	3329	3313	2031	-1482	-4278	-3480	-1006	1207	2822	2313	78	-1034	-1336	-2073	-1522	-321	-1393	-2324	406	3069	1796	-633	-1555	-1950	-1781	-371	798	475	-752	-1500	-561	1124	1086	-46	507	1890	1684	651	150	-7	418	1082	587	-141	839	2152	1828	1024	866	322
746	-122	-1408	153	3392	3745	434	-1924	-733	498	-625	-916	960	1372	-718	-2014	-923	1338	2694	1473	-685	-624	215	-1090	-2288	-936	358	-502	-1848	-1725	298	2319	1606	-341	-123	464	-1455	-3244	-2487	-1592	-1571	339	3880	4515	967	-2138	-1254	1621	3405	4210	5271	5347	1996	-1306	2946	8874	-435	-19876	-21750	-3513	6444	-357	-3831	3188	7032	1440	-4755	-3686	1632	3640	1443	297	1287	1433	895	539	-808	-1745	-161	1473	881	283	1165	2005	1773	752	-627	-1850	-2486	-1805	637	2752	2248	672	199	-576	-2393	-2469	-277	769	-460	-1210	-400	275	93	-546	-1539	-1989	-745	1097	1447	293	-570	-87	764	554	124	817	1019	-380	-738	849	1464	748	750	875	324	736	1973	1804	560	73	131
